Session,Inst Name,Tala,Label,Matra,Half beat,Half,Misc 1,Misc 2,Cadence,Tabla solo,Inst,Tabla,Inst Density,Tabla Density,Inst Peak,Tabla Peak,Inst Player,Tabla Player ,Chunk
AnuBh_Vil,Sitar,Vilambit teental,18|16,16,On,2,,,,N,1512.735733,1512.746818,8,3.5,0.123679,0.261101,Anupama Bhagwat,Gurdain Rayatt,2C
AnuBh_Vil,Sitar,Vilambit teental,18|16&,16,&,2,,,,N,,1513.389763,,2.5,,0.029714,Anupama Bhagwat,Gurdain Rayatt,2C
AnuBh_Vil,Sitar,Vilambit teental,19|1,1,On,2,,,,N,1514.017003,1514.01665,8,3,0.21216,0.117433,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|1&,1,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|2,2,On,2,,,,N,1515.276272,1515.310423,7,2.5,0.083241,0.030571,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|2&,2,&,2,,,,N,1515.914963,1515.918898,5,2,0.081478,0.024716,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|3,3,On,2,,,,N,1516.531232,1516.538234,3.5,3,0.069268,0.057986,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|3&,3,&,2,,,,N,1517.180624,1517.145491,4,3.5,0.075347,0.015131,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|4,4,On,2,,,,N,1517.78007,1517.75097,5,4,0.324483,0.217113,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|4&,4,&,2,,,,N,,1518.39504,,4,,0.045401,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|5,5,On,2,,,,N,1518.983836,1518.978578,8.5,5,0.180178,0.215038,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|5&,5,&,2,,,,N,1519.616994,1519.603058,9.5,4.5,0.235371,0.192281,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|6,6,On,2,,,,N,,1520.224468,,4.5,,0.069497,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|6&,6,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|7,7,On,2,,,,N,1521.439257,1521.427287,7,3,0.265339,0.072329,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|7&,7,&,2,,,,N,1522.064718,1522.022897,6,3.5,0.194477,0.012852,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|8,8,On,2,,,,N,,1522.680958,,3.5,,0.183748,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|8&,8,&,2,,,,N,1523.289488,1523.272172,5.5,4,0.215792,0.034676,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|9,9,On,2,,,,N,1523.900974,1523.874765,6,4,0.183875,0.285337,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|9&,9,&,2,,,,N,,1524.496348,,3,,0.005731,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|10,10,On,2,,,,N,,1525.072804,,3,,0.043113,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|10&,10,&,2,,,,N,1525.705191,1525.719959,8,2.5,0.306701,0.006864,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|11,11,On,2,,,,N,1526.28916,1526.278322,8,3,0.366168,0.076894,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|11&,11,&,2,,,,N,,1526.915514,,3,,0.006594,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|12,12,On,2,,,,N,1527.479084,1527.522039,7.5,3.5,0.063423,0.297472,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|12&,12,&,2,,,,N,1528.080913,1528.072572,7.5,3,0.197874,0.020535,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|13,13,On,2,,,,N,,1528.6591,,3.5,,0.240063,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|13&,13,&,2,,,,N,,1529.234912,,3,,0.049262,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|14,14,On,2,,,,N,1529.869637,1529.816844,8,3.5,0.312792,0.089151,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|14&,14,&,2,,,,N,1530.490267,1530.493865,7.5,3.5,0.22787,0.008627,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|15,15,On,2,,,,N,,1531.10533,,3,,0.092072,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|15&,15,&,2,,,,N,1531.674961,1531.718847,8.5,3,0.219007,0.008644,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|16,16,On,2,,,,N,1532.258183,1532.304371,8.5,3.5,0.377493,0.264849,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,19|16&,16,&,2,,,,N,1532.84229,1532.944427,8,3.5,0.286391,0.049157,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|1,1,On,2,,,,N,1533.319461,1533.528489,7.5,4,0.494134,0.314556,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|1&,1,&,2,,,,N,,1534.119036,,4,,0.005531,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|2,2,On,2,,,,N,1534.735678,1534.731551,8.5,4.5,0.403939,0.074368,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|2&,2,&,2,,,,N,1535.332859,1535.34799,9,3,0.361326,0.005416,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|3,3,On,2,,,,N,,1535.934321,,3.5,,0.067744,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|3&,3,&,2,,,,N,1536.537013,1536.51009,9,2.5,0.162934,0.006463,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|4,4,On,2,,,,N,1537.088354,1537.145328,8.5,3.5,0.312348,0.25028,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|4&,4,&,2,,,,N,1537.749208,1537.750197,7,3.5,0.057492,0.045456,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|5,5,On,2,,,,N,1538.391026,1538.323849,7,4,0.270696,0.268727,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|5&,5,&,2,,,,N,1539.00467,1539.015096,8,3,0.242718,0.00891,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|6,6,On,2,,,,N,,1539.598626,,3.5,,0.113679,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|6&,6,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|7,7,On,2,,,,N,1540.831534,1540.84508,9.5,3,0.258559,0.107345,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|7&,7,&,2,,,,N,1541.449935,1541.452882,9.5,3,0.228892,0.012062,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|8,8,On,2,,,,N,1542.094942,1542.046678,9.5,3,0.050746,0.289143,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|8&,8,&,2,,,,N,1542.596926,1542.661598,10,3.5,0.316215,0.020754,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|9,9,On,2,,,,N,1543.238015,1543.244792,10,3,0.170611,0.331578,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|9&,9,&,2,,,,N,1543.827101,1543.796829,9,3,0.215851,0.017071,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|10,10,On,2,,,,N,1544.392466,1544.399349,8.5,2,0.076648,0.127805,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|10&,10,&,2,,,,N,1545.047734,1544.999642,8.5,3,0.072737,0.010435,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|11,11,On,2,,,,N,1545.584981,1545.585095,9,3,0.133174,0.090847,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|11&,11,&,2,,,,N,,1546.157991,,3.5,,0.012597,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|12,12,On,2,,,,N,1546.690845,1546.750005,8.5,2.5,0.122129,0.221533,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|12&,12,&,2,,,,N,1547.371906,1547.341064,8,2.5,0.108401,0.019438,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|13,13,On,2,,,,N,1547.970371,1547.982645,7.5,2,0.284859,0.154005,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|13&,13,&,2,,,,N,1548.621619,1548.606233,7,2,0.12558,0.09075,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|14,14,On,2,,,,N,1549.178931,1549.202645,6.5,3.5,0.576048,0.078561,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|14&,14,&,2,,,,N,1549.847569,1549.830579,6.5,4,0.200328,0.00643,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|15,15,On,2,,,,N,1550.388836,1550.409966,7,4,0.424474,0.093291,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|15&,15,&,2,,,,N,1550.976837,1551.007725,8,4.5,0.352351,0.038908,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|16,16,On,2,,,,N,1551.618451,1551.653489,9,4,0.192315,0.271583,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,20|16&,16,&,2,,,,N,1552.225933,1552.243641,9.5,4.5,0.425412,0.046603,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|1,1,On,2,,,C,TS,1552.973866,1552.882143,8,3,0.058972,0.315206,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|1&,1,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|2,2,On,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|2&,2,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|3,3,On,2,,,,TS,1555.507153,1555.465319,1.5,1.5,0.058409,0.053254,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|3&,3,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|4,4,On,2,,,,TS,1556.706993,1556.71569,3,3.5,0.26518,0.216905,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|4&,4,&,2,,,,TS,1557.345907,1557.339835,5,3.5,0.200613,0.07866,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|5,5,On,2,,,,TS,1557.943949,1557.935672,6.5,4,0.248849,0.255347,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|5&,5,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|6,6,On,2,,,,TS,1559.219841,1559.189862,7.5,3,0.114656,0.220449,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|6&,6,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|7,7,On,2,,,,TS,1560.451394,1560.44736,7,2.5,0.12082,0.21465,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|7&,7,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|8,8,On,2,,,,TS,1561.675463,1561.669263,5.5,3,0.098955,0.110698,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|8&,8,&,2,,,,TS,1562.323578,,4,,0.05325,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|9,9,On,2,,,,TS,1562.913958,1562.912236,3.5,2.5,0.105017,0.105392,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|9&,9,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|10,10,On,2,,,,TS,1564.165028,1564.139882,5,3,0.145723,0.189915,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|10&,10,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|11,11,On,2,,,,TS,1565.353866,1565.362705,4.5,4,0.103647,0.170535,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|11&,11,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|12,12,On,2,,,,TS,1566.592042,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|12&,12,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|13,13,On,2,,,,TS,1567.786567,,5,,0.057168,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|13&,13,&,2,,,,TS,1568.376303,,5,,0.0447,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|14,14,On,2,,,,TS,1568.988861,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|14&,14,&,2,,,,TS,1569.589208,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|15,15,On,2,,,,TS,1570.132282,1570.1745,,5,,0.184092,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|15&,15,&,2,,,,TS,1570.751516,,6,,0.044777,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|16,16,On,2,,,,TS,1571.344792,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,21|16&,16,&,2,,,,TS,1571.974422,,7,,0.040656,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|1,1,On,2,,,,TS,1572.532781,1572.53924,6.5,5,0.182879,0.285452,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|1&,1,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|2,2,On,2,,,,TS,1573.828258,1573.757692,6,4.5,0.090722,0.155036,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|2&,2,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|3,3,On,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|3&,3,&,2,,,,TS,1575.535859,,5,,0.092259,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|4,4,On,2,,,,TS,1576.133811,1576.131766,5.5,5.5,0.111691,0.132869,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|4&,4,&,2,,,,TS,1576.789118,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|5,5,On,2,,,,TS,1577.346033,1577.312622,7,4.5,0.139411,0.205002,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|5&,5,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|6,6,On,2,,,,TS,1578.507409,,7,,0.047257,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|6&,6,&,2,,,,TS,1579.12551,1579.093634,,6,,0.034163,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|7,7,On,2,,,,TS,1579.706553,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|7&,7,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|8,8,On,2,,,,TS,1580.795627,,5.5,,0.05119,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|8&,8,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|9,9,On,2,,,,TS,1581.939233,1582.04734,,6,,0.220674,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|9&,9,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|10,10,On,2,,,,TS,1583.230425,1583.205434,3,5.5,0.154773,0.135618,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|10&,10,&,2,,,,TS,1583.867552,1583.792066,4,5.5,0.035895,0.06815,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|11,11,On,2,,,,TS,1584.39731,1584.365704,3.5,6.5,0.063629,0.124224,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|11&,11,&,2,,,,TS,,1584.93492,,6,,0.089681,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|12,12,On,2,,,,TS,1585.536139,1585.516945,4,6,0.047367,0.131605,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|12&,12,&,2,,,,TS,1586.10403,1586.103223,5,6.5,0.068572,0.076482,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|13,13,On,2,,,,TS,1586.689538,1586.691091,6,7,0.080294,0.088207,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|13&,13,&,2,,,,TS,,1587.266058,,7,,0.186403,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|14,14,On,2,,,,TS,1587.863704,1587.858888,4.5,7,0.036539,0.077962,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|14&,14,&,2,,,,TS,1588.454462,,4,,0.078237,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|15,15,On,2,,,,TS,1589.019211,,3,,0.089439,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|15&,15,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|16,16,On,2,,,,TS,1590.21495,,3,,0.037148,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,22|16&,16,&,2,,,,TS,,1590.829173,,5.5,,0.015538,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|1,1,On,2,,,,TS,1591.397951,1591.3879,4.5,5.5,0.123525,0.266035,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|1&,1,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|2,2,On,2,,,,TS,1592.565102,,5.5,,0.057711,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|2&,2,&,2,,,,TS,1593.16005,,5.5,,0.035053,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|3,3,On,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|3&,3,&,2,,,,TS,,1594.348841,,5.5,,0.034864,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|4,4,On,2,,,,TS,1594.808954,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|4&,4,&,2,,,,TS,1595.35942,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|5,5,On,2,,,,TS,1595.923027,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|5&,5,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|6,6,On,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|6&,6,&,2,,,,TS,1597.643422,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|7,7,On,2,,,,TS,1598.197648,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|7&,7,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|8,8,On,2,,,,TS,1599.432429,,6.5,,0.056065,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|8&,8,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|9,9,On,2,,,,TS,1600.572767,,4,,0.060546,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|9&,9,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|10,10,On,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|10&,10,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|11,11,On,2,,,,TS,1602.957332,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|11&,11,&,2,,,,TS,1603.600925,,3,,0.053545,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|12,12,On,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|12&,12,&,2,,,,TS,1604.721932,,5.5,,0.06268,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|13,13,On,2,,,,TS,1605.34282,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|13&,13,&,2,,,,TS,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|14,14,On,2,,,,TS,1606.537716,,,,,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|14&,14,&,2,,,,TS,1607.194622,,4.5,,0.073314,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|15,15,On,2,,,,TS,1607.745757,,5.5,,0.156586,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|15&,15,&,2,,,,TS,1608.324116,,6.5,,0.047788,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|16,16,On,2,,,,TS,1608.921516,,6.5,,0.139174,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,23|16&,16,&,2,,,,TS,1609.45118,,7,,0.07586,,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,24|1,1,On,2,,,C,N,1610.050223,1610.0829,6.5,5,0.300077,0.337027,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,24|1&,1,&,2,,,,N,1610.733294,1610.722309,7,4,0.058783,0.006782,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,24|2,2,On,2,,,,N,1611.327227,1611.340839,,3,,0.026995,Anupama Bhagwat,Gurdain Rayatt,2D
AnuBh_Vil,Sitar,Vilambit teental,24|2&,2,&,2,,,,N,1611.890053,,5.5,,0.066415,,Anupama Bhagwat,Gurdain Rayatt,2D
